,caption,path_to_pic,artist_handle,date_posted
175,"What's Your Pleasure? by Jessie Ware as requested by @tulhu, @sofia_liotto 
 - 
What's Your Pleasure? is the fourth studio album by English singer-songwriter Jessie Ware, released on 26 June 2020 by PMR Records and Virgin EMI Records. 
 - 
@jessieware @friends #JessieWare #photoshop #record #album #chandlerholdingurfavalbum #chandlerJessieWare",generated/Kgohie0kIC.jpg,jessieware,2021-07-10 12:46:26.252055
176,"Black Sabbath by Black Sabbath as requested by @smithr._ 
 - 
Black Sabbath is the debut studio album by the English rock band Black Sabbath. It was released on 13 February 1970 in the United Kingdom by Vertigo Records and on 1 June 1970 in the United States by Warner Bros. 
 - 
@blacksabbath @friends #BlackSabbath #photoshop #record #album #chandlerholdingurfavalbum #chandlerBlackSabbath",generated/MCLO5eS1Ai.jpg,blacksabbath,2021-07-10 12:46:45.367981
177,"I Wish I Could Stay Here by Basement as requested by @meaggsr 
 - 
I Wish I Could Stay Here is the debut studio album by English rock band Basement. After forming in 2010, the band released a demo and signed to Run for Cover. 
 - 
@basementuk @friends #Basement #photoshop #record #album #chandlerholdingurfavalbum #chandlerBasement",generated/VbMOQoNCwy.jpg,basementuk,2021-07-10 12:47:06.263397
178,"THE S(EX) TAPES by Fletcher as requested by @paulae.medina 
 - 
 
 - 
@findingxfletcher @friends #Fletcher #photoshop #record #album #chandlerholdingurfavalbum #chandlerFletcher",generated/3ppfHthwdH.jpg,findingxfletcher,2021-07-10 12:47:24.703051
179,"Free Spirit by Khalid as requested by @anthonya0_ 
 - 
Free Spirit is the second studio album by American singer Khalid, released on April 5, 2019, through RCA Records. It is the follow-up to his 2018 EP Suncity, and includes the single ""Talk"". 
 - 
@thegr8khalid @friends #Khalid #photoshop #record #album #chandlerholdingurfavalbum #chandlerKhalid",generated/73ua1nFj4K.jpg,thegr8khalid,2021-07-10 12:47:46.912939
180,"Veneta, OR 8/27/72: The Complete Sunshine… by Grateful Dead as requested by @calxbbr 
 - 
Sunshine Daydream is a music documentary film, starring the rock band the Grateful Dead.  It was shot at their August 27, 1972 concert at the Old Renaissance Faire Grounds in Veneta, Oregon. 
 - 
@gratefuldead @friends #GratefulDead #photoshop #record #album #chandlerholdingurfavalbum #chandlerGratefulDead",generated/GuZ6XW0zqA.jpg,gratefuldead,2021-07-10 12:48:08.195110
181,"No One Else Can Wear Your Crown (Deluxe) by Oh Wonder as requested by @gabriellaragz 
 - 
No One Else Can Wear Your Crown is the third studio album by London-based alt-pop duo Oh Wonder, released through Island Records on 7 February 2020. It was preceded by the release of the singles ""Hallelujah"", ""Better Now"", ""I Wish I Never Met You"" and ""Happy"". 
 - 
@ohwondermusic @friends #OhWonder #photoshop #record #album #chandlerholdingurfavalbum #chandlerOhWonder",generated/XZYCzD5GBf.jpg,ohwondermusic,2021-07-10 12:48:27.282308
182,"Koi No Yokan by Deftones as requested by @drowned_corpse 
 - 
Koi No Yokan is the seventh studio album by American alternative metal band Deftones, released on November 12, 2012 by Reprise Records. Its title is a phrase from Japanese language  ""恋の予感"", translating to ""premonition of love"".Koi No Yokan was met with widespread acclaim from critics upon its release, and debuted at number eleven on the US Billboard 200, selling over 65,000 copies in its first week of sales. 
 - 
@deftones @friends #Deftones #photoshop #record #album #chandlerholdingurfavalbum #chandlerDeftones",generated/mhIjRnVD1D.jpg,deftones,2021-07-10 12:48:46.112917
183,"Saturday Night Wrist by Deftones as requested by @alexitisd 
 - 
Saturday Night Wrist is the fifth studio album by American alternative metal band Deftones, released on October 31, 2006 by Maverick Records. Despite early contributions that were later scrapped, it marked the departure of mainstay Deftones producer Terry Date. 
 - 
@deftones @friends #Deftones #photoshop #record #album #chandlerholdingurfavalbum #chandlerDeftones",generated/TeXhgm24Tq.jpg,deftones,2021-07-10 12:49:06.360335
184,"Witness by Katy Perry as requested by @jasonhaim 
 - 
Witness is the fifth studio album by American singer Katy Perry. It was released on June 9, 2017, by Capitol Records. 
 - 
@katyperry @friends #KatyPerry #photoshop #record #album #chandlerholdingurfavalbum #chandlerKatyPerry",generated/ytMxBYW4Ac.jpg,katyperry,2021-07-10 12:49:26.218736
185,"In a Dream by Troye Sivan as requested by @altermenschjungerkoerper 
 - 
In a Dream is the fifth EP by Australian singer and songwriter Troye Sivan, released on 21 August 2020 through EMI Music Australia and Capitol Records. It follows the release of his second studio album Bloom (2018), and features the singles ""Take Yourself Home"", ""Easy"" and ""Rager Teenager!"".Sivan described the ""concept EP"" as ""A story that's still unfolding, this small collection of songs explores an emotional rollercoaster period in my life when the feelings and thoughts were most shockingly fresh. 
 - 
@troyesivan @friends #TroyeSivan #photoshop #record #album #chandlerholdingurfavalbum #chandlerTroyeSivan",generated/mXOywdmpEq.jpg,troyesivan,2021-07-10 12:49:48.252507
186,"Speak Now by Taylor Swift as requested by @sarahcavendersmtx 
 - 
Speak Now is the third studio album by American singer-songwriter Taylor Swift. It was released on October 25, 2010, by Big Machine Records. 
 - 
@taylorswift @friends #TaylorSwift #photoshop #record #album #chandlerholdingurfavalbum #chandlerTaylorSwift",generated/k2H85pcjcD.jpg,taylorswift,2021-07-10 12:50:07.863573
187,"Together Through Time by TWRP as requested by @p4radoxical 
 - 
 
 - 
@twrpband @friends #TWRP #photoshop #record #album #chandlerholdingurfavalbum #chandlerTWRP",generated/a833CRuG9u.jpg,twrpband,2021-07-10 12:50:28.429133
188,"Death of a Bachelor by Panic! at the Disco as requested by @cerys.irene 
 - 
Death of a Bachelor is the fifth studio album by Panic! at the Disco, and their first as a solo project, released January 15, 2016 on Fueled by Ramen and DCD2. 
 - 
@panicatthedisco @friends #Panic!attheDisco #photoshop #record #album #chandlerholdingurfavalbum #chandlerPanic!attheDisco",generated/KWosbMKoM8.jpg,panicatthedisco,2021-07-10 12:50:46.842897
189,"Under the Sign of the Black Mark by Bathory as requested by @_ethan.hong_ 
 - 
Under the Sign of the Black Mark is the third studio album by Swedish extreme metal band Bathory. It was recorded in September 1986 and released on 11 May 1987 through New Renaissance Records and Under One Flag. 
 - 
@bathoryofficial @friends #Bathory #photoshop #record #album #chandlerholdingurfavalbum #chandlerBathory",generated/IkY9cTG9Vj.jpg,bathoryofficial,2021-07-10 12:51:07.321801
190,"Always on My Mind by Elvis Presley as requested by @sxawyer 
 - 
""Always on My Mind"" is a ballad written by Wayne Carson, Johnny Christopher, and Mark James, first released by Gwen McCrae (as ""You Were Always on My Mind"") in 1972. Brenda Lee also released a version in 1972. 
 - 
@elvis @friends #ElvisPresley #photoshop #record #album #chandlerholdingurfavalbum #chandlerElvisPresley",generated/Mijj7QYZBH.jpg,elvis,2021-07-10 12:51:25.999932
191,"LOVETAP! by Smallpools as requested by @frankcqstle 
 - 
 
 - 
@smallpools @friends #Smallpools #photoshop #record #album #chandlerholdingurfavalbum #chandlerSmallpools",generated/FkAkrcS8HZ.jpg,smallpools,2021-07-10 12:51:46.032276
192,"Bring Me Your Love by City and Colour as requested by @alviisen06 
 - 
Bring Me Your Love is the second album by City and Colour, released on February 12, 2008 through Dine Alone Records. According to Billboard, the album debuted at #11 of the Top Heatseekers chart in March 2008.The songs on this album are more folk-oriented with occasional harmonica, bass, drums, banjo and mandolin as opposed to the previous releases which only consisted of acoustic guitar and piano. 
 - 
@cityandcolour_official @friends #CityandColour #photoshop #record #album #chandlerholdingurfavalbum #chandlerCityandColour",generated/btM1W04PKh.jpg,cityandcolour_official,2021-07-10 12:52:07.341507
193,"No Shame by Lily Allen as requested by @camilablacksun 
 - 
No Shame is the fourth studio album by English singer Lily Allen. It was released on 8 June 2018 by Parlophone. 
 - 
@lilyallen @friends #LilyAllen #photoshop #record #album #chandlerholdingurfavalbum #chandlerLilyAllen",generated/1qnmI7dFKA.jpg,lilyallen,2021-07-10 12:52:27.499021
194,"There Is a Hell, Believe Me I've Seen It. There Is a… by Bring Me the Horizon as requested by @basile.vii 
 - 
British rock band Bring Me the Horizon have released six studio albums, two live albums, two compilation albums, one remix album, two extended plays (EPs), one demo album, 29 singles, two video albums, 34 music videos, two other releases and two other appearances. Formed in Sheffield in 2004 by vocalist Oliver Sykes, guitarists Lee Malia and Curtis Ward, bassist Matt Kean and drummer Matt Nicholls, the band released their debut EP This Is What the Edge of Your Seat Was Made For on Thirty Days of Nights Records in 2005, which reached number 41 on the UK Budget Albums Chart. 
 - 
@bringmethehorizon @friends #BringMetheHorizon #photoshop #record #album #chandlerholdingurfavalbum #chandlerBringMetheHorizon",generated/r34WdPKtv2.jpg,bringmethehorizon,2021-07-10 12:52:46.026784
195,"The Hurricane by Bob Dylan as requested by @lalaaaaaaurii 
 - 
""Hurricane"" is a protest song by Bob Dylan co-written with Jacques Levy and released on the 1976 album Desire. The song is about the imprisonment of boxer Rubin ""Hurricane"" Carter. 
 - 
@bobdylan @friends #BobDylan #photoshop #record #album #chandlerholdingurfavalbum #chandlerBobDylan",generated/qaBExuWYkT.jpg,bobdylan,2021-07-10 12:53:06.500103
196,"The Archer by Alexandra Savior as requested by @myriam_bndd 
 - 
Alexandra Savior McDermott (born June 14, 1995) is an American singer-songwriter originally from Portland, Oregon. Her debut album, Belladonna of Sadness, was released by Columbia Records on April 7, 2017. 
 - 
@alexandrasavior @friends #AlexandraSavior #photoshop #record #album #chandlerholdingurfavalbum #chandlerAlexandraSavior",generated/WQfoqwCvQO.jpg,alexandrasavior,2021-07-10 12:53:27.203494
197,"Little Dark Age by MGMT as requested by @harrycheever 
 - 
Little Dark Age (abbreviated as LDA) is the fourth studio album by the American rock band MGMT, released on February 9, 2018 through Columbia Records. It is the band's first album of new material in nearly five years, after the release of their eponymous third studio album in September 2013. 
 - 
@whoismgmt @friends #MGMT #photoshop #record #album #chandlerholdingurfavalbum #chandlerMGMT",generated/fwstqzjQyu.jpg,whoismgmt,2021-07-10 12:53:48.806414
198,"Women In Music Pt. III by HAIM as requested by @darcy_d149 
 - 
Women in Music Pt. III is the third studio album by American band Haim. 
 - 
@haimtheband @friends #HAIM #photoshop #record #album #chandlerholdingurfavalbum #chandlerHAIM",generated/xhouHsJ5VL.jpg,haimtheband,2021-07-10 12:54:08.167358
199,"Harry Styles by Harry Styles as requested by @lostinmendesworld 
 - 
Harry Styles is the debut studio album by English singer and songwriter Harry Styles. The album was released on 12 May 2017, through Columbia Records and Styles' own label, Erskine Records. 
 - 
@harrystyles @friends #HarryStyles #photoshop #record #album #chandlerholdingurfavalbum #chandlerHarryStyles",generated/Aw1M79ELuO.jpg,harrystyles,2021-07-10 12:54:29.072960
200,"It Was Good Until It Wasn't by Kehlani as requested by @danielaroseee_, @pus5yd3str0y3r._ 
 - 
It Was Good Until It Wasn't is the second studio album by American singer and songwriter Kehlani. It was released on May 8, 2020, by Atlantic Records. 
 - 
@kehlani @friends #Kehlani #photoshop #record #album #chandlerholdingurfavalbum #chandlerKehlani",generated/wKBwhAcJtA.jpg,kehlani,2021-07-12 08:55:55.166322
201,"Blackout by Britney Spears as requested by @acecomeilsuccoace, @numanumaxtt, @jeancapoani 
 - 
Blackout is the fifth studio album by American singer Britney Spears. It was released on October 25, 2007, by Jive Records, and recorded between 2006 and 2007, while her personal struggles were highly publicized and overshadowed her professional projects. 
 - 
@britneyspears @friends #BritneySpears #photoshop #record #album #chandlerholdingurfavalbum #chandlerBritneySpears",generated/O1ai7bsQtV.jpg,britneyspears,2021-07-12 08:56:13.409472
202,"D-2 by Agust D as requested by @spicybarbatos, @nayuukko, @mya_v4s, @_antux.06, @karlapattyep, @sonallissharma, @_sharmin.a, @esterbritto7, @watc0re, @mill.w19, @ur.fav.album.in.negative, @a_simp_for_yoongi, @gecko_aaron, @katyrosewater, @livuamarie, @sssaturncc, @isoldebunny, @p.sandovall 
 - 
Agust D is the debut mixtape by South Korean rapper Agust D, better known as Suga of boy-band BTS. It was released on August 15, 2016, by Big Hit Entertainment on SoundCloud.


== Background and development ==
Prior to launching his career as the rapper Suga of South Korean boy band BTS, Agust D began writing music lyrics and working with MIDI at age 13 and held a part-time job composing and arranging music at a recording studio at age 17. 
 - 
@agustfd @friends #AgustD #photoshop #record #album #chandlerholdingurfavalbum #chandlerAgustD",generated/KsE9e3bedp.jpg,agustfd,2021-07-12 08:56:33.630115
203,"Is This It by The Strokes as requested by @ryanbarcy 
 - 
Is This It is the debut studio album by American rock band the Strokes. It was first released on July 30, 2001, in Australia, with RCA Records handling the release internationally and Rough Trade Records handling the United Kingdom release. 
 - 
@thestrokes @friends #TheStrokes #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheStrokes",generated/VFOwm9xS46.jpg,thestrokes,2021-07-12 08:56:52.192938
204,"Everytime We Touch by Cascada as requested by @jack.james.wilson 
 - 
""Everytime We Touch"" is a song by German techno and Eurodance trio Cascada, taken from their 2006 debut album of the same name. It was written, composed, and produced by the band's DJs, Manian and Yanou; however, the only writing/composing credits were given to Maggie Reilly, Stuart Mackilliop, and Peter Risavy, as the song borrows the chorus from Reilly's single of the same name. 
 - 
@cascada_official @friends #Cascada #photoshop #record #album #chandlerholdingurfavalbum #chandlerCascada",generated/vlreMcUFFx.jpg,cascada_official,2021-07-12 08:57:12.245263
